doc_id,annotator,category,label
GT-007,A1,D1_imryd_objetivo,1.0
GT-007,A1,D1_imryd_resultados,1.0
GT-007,A1,D1_orden_logico,1.0
GT-007,A1,D2_coherencia,2.0
GT-007,A1,D3_conclusion_responde,0.0
GT-007,A1,D3_contextualizacion,1.0
GT-007,A1,D3_metodo_detallado,1.0
GT-007,A1,D3_resultados_concretos,1.0
GT-007,A1,D4_consistencia,2.0
GT-007,A1,no_evaluable,0.0
GT-008,A1,D1_imryd_conclusiones,1.0
GT-008,A1,D1_imryd_metodologia,1.0
GT-008,A1,D1_imryd_objetivo,1.0
GT-008,A1,D1_imryd_resultados,1.0
GT-008,A1,D1_orden_logico,1.0
GT-008,A1,D2_coherencia,4.0
GT-008,A1,D3_conclusion_responde,1.0
GT-008,A1,D3_contextualizacion,1.0
GT-008,A1,D3_metodo_detallado,1.0
GT-008,A1,D3_resultados_concretos,1.0
GT-008,A1,D4_consistencia,3.0
GT-008,A1,no_evaluable,0.0
GT-009,A1,D1_imryd_conclusiones,1.0
GT-009,A1,D1_imryd_metodologia,1.0
GT-009,A1,D1_imryd_objetivo,1.0
GT-009,A1,D1_imryd_resultados,1.0
GT-009,A1,D1_orden_logico,1.0
GT-009,A1,D2_coherencia,3.0
GT-009,A1,D3_conclusion_responde,1.0
GT-009,A1,D3_contextualizacion,1.0
GT-009,A1,D3_metodo_detallado,1.0
GT-009,A1,D3_resultados_concretos,1.0
GT-009,A1,D4_consistencia,2.0
GT-009,A1,no_evaluable,0.0
GT-010,A1,D1_imryd_conclusiones,0.0
GT-010,A1,D1_imryd_metodologia,1.0
GT-010,A1,D1_imryd_objetivo,1.0
GT-010,A1,D1_imryd_resultados,1.0
GT-010,A1,D1_orden_logico,0.0
GT-010,A1,D2_coherencia,2.0
GT-010,A1,D3_conclusion_responde,0.0
GT-010,A1,D3_contextualizacion,1.0
GT-010,A1,D3_metodo_detallado,1.0
GT-010,A1,D3_resultados_concretos,1.0
GT-010,A1,D4_consistencia,2.0
GT-010,A1,no_evaluable,0.0
GT-011,A1,D1_imryd_conclusiones,1.0
GT-011,A1,D1_imryd_metodologia,1.0
GT-011,A1,D1_imryd_objetivo,1.0
GT-011,A1,D1_imryd_resultados,1.0
GT-011,A1,D1_orden_logico,1.0
GT-011,A1,D2_coherencia,3.0
GT-011,A1,D3_conclusion_responde,1.0
GT-011,A1,D3_contextualizacion,0.0
GT-011,A1,D3_metodo_detallado,1.0
GT-011,A1,D3_resultados_concretos,1.0
GT-011,A1,D4_consistencia,3.0
GT-011,A1,no_evaluable,0.0
GT-012,A1,D1_imryd_conclusiones,1.0
GT-012,A1,D1_imryd_metodologia,1.0
GT-012,A1,D1_imryd_objetivo,1.0
GT-012,A1,D1_imryd_resultados,1.0
GT-012,A1,D1_orden_logico,1.0
GT-012,A1,D2_coherencia,4.0
GT-012,A1,D3_conclusion_responde,1.0
GT-012,A1,D3_contextualizacion,1.0
GT-012,A1,D3_metodo_detallado,1.0
GT-012,A1,D3_resultados_concretos,1.0
GT-012,A1,D4_consistencia,3.0
GT-012,A1,no_evaluable,0.0
GT-013,A1,D1_imryd_conclusiones,1.0
GT-013,A1,D1_imryd_metodologia,1.0
GT-013,A1,D1_imryd_objetivo,1.0
GT-013,A1,D1_imryd_resultados,1.0
GT-013,A1,D1_orden_logico,1.0
GT-013,A1,D2_coherencia,3.0
GT-013,A1,D3_conclusion_responde,1.0
GT-013,A1,D3_contextualizacion,1.0
GT-013,A1,D3_metodo_detallado,1.0
GT-013,A1,D3_resultados_concretos,1.0
GT-013,A1,D4_consistencia,2.0
GT-013,A1,no_evaluable,0.0
GT-014,A1,D1_imryd_conclusiones,1.0
GT-014,A1,D1_imryd_metodologia,1.0
GT-014,A1,D1_imryd_objetivo,1.0
GT-014,A1,D1_imryd_resultados,1.0
GT-014,A1,D1_orden_logico,1.0
GT-014,A1,D2_coherencia,2.0
GT-014,A1,D3_conclusion_responde,1.0
GT-014,A1,D3_contextualizacion,1.0
GT-014,A1,D3_metodo_detallado,0.0
GT-014,A1,D3_resultados_concretos,1.0
GT-014,A1,D4_consistencia,2.0
GT-014,A1,no_evaluable,0.0
GT-015,A1,D1_imryd_conclusiones,1.0
GT-015,A1,D1_imryd_metodologia,1.0
GT-015,A1,D1_imryd_objetivo,1.0
GT-015,A1,D1_imryd_resultados,1.0
GT-015,A1,D1_orden_logico,1.0
GT-015,A1,D2_coherencia,3.0
GT-015,A1,D3_conclusion_responde,1.0
GT-015,A1,D3_contextualizacion,1.0
GT-015,A1,D3_metodo_detallado,1.0
GT-015,A1,D3_resultados_concretos,1.0
GT-015,A1,D4_consistencia,1.0
GT-015,A1,no_evaluable,0.0
GT-016,A1,D1_imryd_conclusiones,1.0
GT-016,A1,D1_imryd_metodologia,1.0
GT-016,A1,D1_imryd_objetivo,1.0
GT-016,A1,D1_imryd_resultados,1.0
GT-016,A1,D1_orden_logico,1.0
GT-016,A1,D2_coherencia,3.0
GT-016,A1,D3_conclusion_responde,1.0
GT-016,A1,D3_contextualizacion,1.0
GT-016,A1,D3_metodo_detallado,1.0
GT-016,A1,D3_resultados_concretos,0.0
GT-016,A1,D4_consistencia,2.0
GT-016,A1,no_evaluable,0.0
GT-017,A1,D1_imryd_conclusiones,1.0
GT-017,A1,D1_imryd_metodologia,1.0
GT-017,A1,D1_imryd_objetivo,1.0
GT-017,A1,D1_imryd_resultados,1.0
GT-017,A1,D1_orden_logico,1.0
GT-017,A1,D2_coherencia,2.0
GT-017,A1,D3_conclusion_responde,1.0
GT-017,A1,D3_contextualizacion,1.0
GT-017,A1,D3_metodo_detallado,0.0
GT-017,A1,D3_resultados_concretos,1.0
GT-017,A1,D4_consistencia,2.0
GT-017,A1,no_evaluable,0.0
GT-018,A1,D1_imryd_conclusiones,0.0
GT-018,A1,D1_imryd_metodologia,1.0
GT-018,A1,D1_imryd_objetivo,1.0
GT-018,A1,D1_imryd_resultados,1.0
GT-018,A1,D1_orden_logico,1.0
GT-018,A1,D2_coherencia,3.0
GT-018,A1,D3_conclusion_responde,0.0
GT-018,A1,D3_contextualizacion,1.0
GT-018,A1,D3_metodo_detallado,1.0
GT-018,A1,D3_resultados_concretos,0.0
GT-018,A1,D4_consistencia,2.0
GT-018,A1,no_evaluable,0.0
GT-019,A1,D1_imryd_conclusiones,1.0
GT-019,A1,D1_imryd_metodologia,1.0
GT-019,A1,D1_imryd_objetivo,1.0
GT-019,A1,D1_imryd_resultados,1.0
GT-019,A1,D1_orden_logico,1.0
GT-019,A1,D2_coherencia,3.0
GT-019,A1,D3_conclusion_responde,1.0
GT-019,A1,D3_contextualizacion,0.0
GT-019,A1,D3_metodo_detallado,1.0
GT-019,A1,D3_resultados_concretos,1.0
GT-019,A1,D4_consistencia,2.0
GT-019,A1,no_evaluable,0.0
GT-020,A1,D1_imryd_conclusiones,1.0
GT-020,A1,D1_imryd_metodologia,1.0
GT-020,A1,D1_imryd_objetivo,1.0
GT-020,A1,D1_imryd_resultados,1.0
GT-020,A1,D1_orden_logico,1.0
GT-020,A1,D2_coherencia,5.0
GT-020,A1,D3_conclusion_responde,1.0
GT-020,A1,D3_contextualizacion,1.0
GT-020,A1,D3_metodo_detallado,1.0
GT-020,A1,D3_resultados_concretos,1.0
GT-020,A1,D4_consistencia,4.0
GT-020,A1,no_evaluable,0.0
GT-021,A1,D1_imryd_conclusiones,1.0
GT-021,A1,D1_imryd_metodologia,1.0
GT-021,A1,D1_imryd_objetivo,1.0
GT-021,A1,D1_imryd_resultados,1.0
GT-021,A1,D1_orden_logico,1.0
GT-021,A1,D2_coherencia,2.0
GT-021,A1,D3_conclusion_responde,1.0
GT-021,A1,D3_contextualizacion,1.0
GT-021,A1,D3_metodo_detallado,1.0
GT-021,A1,D3_resultados_concretos,1.0
GT-021,A1,D4_consistencia,2.0
GT-021,A1,no_evaluable,0.0
GT-022,A1,D1_imryd_conclusiones,1.0
GT-022,A1,D1_imryd_metodologia,1.0
GT-022,A1,D1_imryd_objetivo,1.0
GT-022,A1,D1_imryd_resultados,1.0
GT-022,A1,D1_orden_logico,1.0
GT-022,A1,D2_coherencia,3.0
GT-022,A1,D3_conclusion_responde,0.0
GT-022,A1,D3_contextualizacion,1.0
GT-022,A1,D3_metodo_detallado,1.0
GT-022,A1,D3_resultados_concretos,1.0
GT-022,A1,D4_consistencia,1.0
GT-022,A1,no_evaluable,0.0
GT-023,A1,D1_imryd_conclusiones,0.0
GT-023,A1,D1_imryd_metodologia,0.0
GT-023,A1,D1_imryd_objetivo,1.0
GT-023,A1,D1_imryd_resultados,0.0
GT-023,A1,D1_orden_logico,0.0
GT-023,A1,D2_coherencia,2.0
GT-023,A1,D3_conclusion_responde,0.0
GT-023,A1,D3_contextualizacion,1.0
GT-023,A1,D3_metodo_detallado,0.0
GT-023,A1,D3_resultados_concretos,0.0
GT-023,A1,no_evaluable,1.0
GT-024,A1,D1_imryd_conclusiones,1.0
GT-024,A1,D1_imryd_metodologia,1.0
GT-024,A1,D1_imryd_objetivo,1.0
GT-024,A1,D1_imryd_resultados,1.0
GT-024,A1,D1_orden_logico,1.0
GT-024,A1,D2_coherencia,3.0
GT-024,A1,D3_conclusion_responde,1.0
GT-024,A1,D3_contextualizacion,1.0
GT-024,A1,D3_metodo_detallado,0.0
GT-024,A1,D3_resultados_concretos,1.0
GT-024,A1,D4_consistencia,1.0
GT-024,A1,no_evaluable,0.0
GT-025,A1,D1_imryd_conclusiones,1.0
GT-025,A1,D1_imryd_metodologia,1.0
GT-025,A1,D1_imryd_objetivo,1.0
GT-025,A1,D1_imryd_resultados,1.0
GT-025,A1,D1_orden_logico,1.0
GT-025,A1,D2_coherencia,4.0
GT-025,A1,D3_conclusion_responde,1.0
GT-025,A1,D3_contextualizacion,1.0
GT-025,A1,D3_metodo_detallado,1.0
GT-025,A1,D3_resultados_concretos,1.0
GT-025,A1,D4_consistencia,3.0
GT-025,A1,no_evaluable,0.0
GT-026,A1,D1_imryd_conclusiones,1.0
GT-026,A1,D1_imryd_metodologia,1.0
GT-026,A1,D1_imryd_objetivo,1.0
GT-026,A1,D1_imryd_resultados,1.0
GT-026,A1,D1_orden_logico,1.0
GT-026,A1,D2_coherencia,4.0
GT-026,A1,D3_conclusion_responde,1.0
GT-026,A1,D3_contextualizacion,1.0
GT-026,A1,D3_metodo_detallado,1.0
GT-026,A1,D3_resultados_concretos,1.0
GT-026,A1,D4_consistencia,2.0
GT-026,A1,no_evaluable,0.0
GT-027,A1,D1_imryd_conclusiones,0.0
GT-027,A1,D1_imryd_metodologia,0.0
GT-027,A1,D1_imryd_objetivo,1.0
GT-027,A1,D1_imryd_resultados,0.0
GT-027,A1,D1_orden_logico,1.0
GT-027,A1,D2_coherencia,2.0
GT-027,A1,D3_conclusion_responde,0.0
GT-027,A1,D3_contextualizacion,1.0
GT-027,A1,D3_metodo_detallado,0.0
GT-027,A1,D3_resultados_concretos,0.0
GT-027,A1,no_evaluable,1.0
GT-028,A1,D1_imryd_conclusiones,1.0
GT-028,A1,D1_imryd_metodologia,1.0
GT-028,A1,D1_imryd_objetivo,1.0
GT-028,A1,D1_imryd_resultados,1.0
GT-028,A1,D1_orden_logico,1.0
GT-028,A1,D2_coherencia,4.0
GT-028,A1,D3_conclusion_responde,1.0
GT-028,A1,D3_contextualizacion,1.0
GT-028,A1,D3_metodo_detallado,1.0
GT-028,A1,D3_resultados_concretos,1.0
GT-028,A1,D4_consistencia,2.0
GT-028,A1,no_evaluable,0.0
GT-029,A1,D1_imryd_conclusiones,1.0
GT-029,A1,D1_imryd_metodologia,1.0
GT-029,A1,D1_imryd_objetivo,1.0
GT-029,A1,D1_imryd_resultados,1.0
GT-029,A1,D1_orden_logico,1.0
GT-029,A1,D2_coherencia,2.0
GT-029,A1,D3_conclusion_responde,1.0
GT-029,A1,D3_contextualizacion,1.0
GT-029,A1,D3_metodo_detallado,1.0
GT-029,A1,D3_resultados_concretos,1.0
GT-029,A1,D4_consistencia,1.0
GT-029,A1,no_evaluable,0.0
GT-030,A1,D1_imryd_conclusiones,1.0
GT-030,A1,D1_imryd_metodologia,1.0
GT-030,A1,D1_imryd_objetivo,1.0
GT-030,A1,D1_imryd_resultados,1.0
GT-030,A1,D1_orden_logico,0.0
GT-030,A1,D2_coherencia,3.0
GT-030,A1,D3_conclusion_responde,1.0
GT-030,A1,D3_contextualizacion,1.0
GT-030,A1,D3_metodo_detallado,1.0
GT-030,A1,D3_resultados_concretos,1.0
GT-030,A1,D4_consistencia,2.0
GT-030,A1,no_evaluable,0.0
GT-031,A1,D1_imryd_conclusiones,1.0
GT-031,A1,D1_imryd_metodologia,1.0
GT-031,A1,D1_imryd_objetivo,1.0
GT-031,A1,D1_imryd_resultados,1.0
GT-031,A1,D1_orden_logico,0.0
GT-031,A1,D2_coherencia,3.0
GT-031,A1,D3_conclusion_responde,1.0
GT-031,A1,D3_contextualizacion,1.0
GT-031,A1,D3_metodo_detallado,1.0
GT-031,A1,D3_resultados_concretos,1.0
GT-031,A1,D4_consistencia,2.0
GT-031,A1,no_evaluable,0.0
GT-032,A1,D1_imryd_conclusiones,1.0
GT-032,A1,D1_imryd_metodologia,1.0
GT-032,A1,D1_imryd_objetivo,1.0
GT-032,A1,D1_imryd_resultados,1.0
GT-032,A1,D1_orden_logico,1.0
GT-032,A1,D2_coherencia,4.0
GT-032,A1,D3_conclusion_responde,1.0
GT-032,A1,D3_contextualizacion,1.0
GT-032,A1,D3_metodo_detallado,1.0
GT-032,A1,D3_resultados_concretos,1.0
GT-032,A1,D4_consistencia,5.0
GT-032,A1,no_evaluable,0.0
GT-033,A1,D1_imryd_conclusiones,1.0
GT-033,A1,D1_imryd_metodologia,1.0
GT-033,A1,D1_imryd_objetivo,1.0
GT-033,A1,D1_imryd_resultados,1.0
GT-033,A1,D1_orden_logico,1.0
GT-033,A1,D2_coherencia,5.0
GT-033,A1,D3_conclusion_responde,1.0
GT-033,A1,D3_contextualizacion,1.0
GT-033,A1,D3_metodo_detallado,1.0
GT-033,A1,D3_resultados_concretos,1.0
GT-033,A1,D4_consistencia,4.0
GT-033,A1,no_evaluable,0.0
GT-034,A1,D1_imryd_conclusiones,1.0
GT-034,A1,D1_imryd_metodologia,1.0
GT-034,A1,D1_imryd_objetivo,1.0
GT-034,A1,D1_imryd_resultados,1.0
GT-034,A1,D1_orden_logico,1.0
GT-034,A1,D2_coherencia,3.0
GT-034,A1,D3_conclusion_responde,1.0
GT-034,A1,D3_contextualizacion,1.0
GT-034,A1,D3_metodo_detallado,1.0
GT-034,A1,D3_resultados_concretos,1.0
GT-034,A1,D4_consistencia,3.0
GT-034,A1,no_evaluable,0.0
GT-035,A1,D1_imryd_conclusiones,0.0
GT-035,A1,D1_imryd_metodologia,1.0
GT-035,A1,D1_imryd_objetivo,1.0
GT-035,A1,D1_imryd_resultados,0.0
GT-035,A1,D1_orden_logico,1.0
GT-035,A1,D2_coherencia,3.0
GT-035,A1,D3_conclusion_responde,0.0
GT-035,A1,D3_contextualizacion,1.0
GT-035,A1,D3_metodo_detallado,0.0
GT-035,A1,D3_resultados_concretos,0.0
GT-035,A1,D4_consistencia,2.0
GT-035,A1,no_evaluable,0.0
GT-036,A1,D1_imryd_conclusiones,1.0
GT-036,A1,D1_imryd_metodologia,1.0
GT-036,A1,D1_imryd_objetivo,1.0
GT-036,A1,D1_imryd_resultados,1.0
GT-036,A1,D1_orden_logico,1.0
GT-036,A1,D2_coherencia,4.0
GT-036,A1,D3_conclusion_responde,1.0
GT-036,A1,D3_contextualizacion,1.0
GT-036,A1,D3_metodo_detallado,1.0
GT-036,A1,D3_resultados_concretos,1.0
GT-036,A1,D4_consistencia,2.0
GT-036,A1,no_evaluable,0.0
GT-037,A1,D1_imryd_conclusiones,0.0
GT-037,A1,D1_imryd_metodologia,1.0
GT-037,A1,D1_imryd_objetivo,1.0
GT-037,A1,D1_imryd_resultados,1.0
GT-037,A1,D1_orden_logico,1.0
GT-037,A1,D2_coherencia,2.0
GT-037,A1,D3_conclusion_responde,0.0
GT-037,A1,D3_contextualizacion,0.0
GT-037,A1,D3_metodo_detallado,1.0
GT-037,A1,D3_resultados_concretos,1.0
GT-037,A1,D4_consistencia,1.0
GT-037,A1,no_evaluable,0.0
GT-038,A1,D1_imryd_conclusiones,1.0
GT-038,A1,D1_imryd_metodologia,1.0
GT-038,A1,D1_imryd_objetivo,1.0
GT-038,A1,D1_imryd_resultados,1.0
GT-038,A1,D1_orden_logico,1.0
GT-038,A1,D2_coherencia,4.0
GT-038,A1,D3_conclusion_responde,1.0
GT-038,A1,D3_contextualizacion,1.0
GT-038,A1,D3_metodo_detallado,1.0
GT-038,A1,D3_resultados_concretos,1.0
GT-038,A1,D4_consistencia,3.0
GT-038,A1,no_evaluable,0.0
GT-039,A1,D1_imryd_conclusiones,1.0
GT-039,A1,D1_imryd_metodologia,1.0
GT-039,A1,D1_imryd_objetivo,1.0
GT-039,A1,D1_imryd_resultados,1.0
GT-039,A1,D1_orden_logico,1.0
GT-039,A1,D2_coherencia,3.0
GT-039,A1,D3_conclusion_responde,1.0
GT-039,A1,D3_contextualizacion,1.0
GT-039,A1,D3_metodo_detallado,0.0
GT-039,A1,D3_resultados_concretos,1.0
GT-039,A1,D4_consistencia,2.0
GT-039,A1,no_evaluable,0.0
GT-040,A1,D1_imryd_conclusiones,0.0
GT-040,A1,D1_imryd_metodologia,1.0
GT-040,A1,D1_imryd_objetivo,1.0
GT-040,A1,D1_imryd_resultados,1.0
GT-040,A1,D1_orden_logico,1.0
GT-040,A1,D2_coherencia,3.0
GT-040,A1,D3_conclusion_responde,0.0
GT-040,A1,D3_contextualizacion,1.0
GT-040,A1,D3_metodo_detallado,0.0
GT-040,A1,D3_resultados_concretos,1.0
GT-040,A1,D4_consistencia,2.0
GT-040,A1,no_evaluable,0.0
GT-041,A1,D1_imryd_conclusiones,0.0
GT-041,A1,D1_imryd_metodologia,0.0
GT-041,A1,D1_imryd_objetivo,1.0
GT-041,A1,D1_imryd_resultados,0.0
GT-041,A1,D1_orden_logico,1.0
GT-041,A1,D2_coherencia,3.0
GT-041,A1,D3_conclusion_responde,0.0
GT-041,A1,D3_contextualizacion,1.0
GT-041,A1,D3_metodo_detallado,0.0
GT-041,A1,D3_resultados_concretos,0.0
GT-041,A1,no_evaluable,1.0
GT-042,A1,D1_imryd_conclusiones,1.0
GT-042,A1,D1_imryd_metodologia,1.0
GT-042,A1,D1_imryd_objetivo,1.0
GT-042,A1,D1_imryd_resultados,1.0
GT-042,A1,D1_orden_logico,1.0
GT-042,A1,D2_coherencia,2.0
GT-042,A1,D3_conclusion_responde,1.0
GT-042,A1,D3_contextualizacion,1.0
GT-042,A1,D3_metodo_detallado,1.0
GT-042,A1,D3_resultados_concretos,0.0
GT-042,A1,D4_consistencia,2.0
GT-042,A1,no_evaluable,0.0
GT-043,A1,D1_imryd_conclusiones,1.0
GT-043,A1,D1_imryd_metodologia,1.0
GT-043,A1,D1_imryd_objetivo,1.0
GT-043,A1,D1_imryd_resultados,1.0
GT-043,A1,D1_orden_logico,1.0
GT-043,A1,D2_coherencia,3.0
GT-043,A1,D3_conclusion_responde,1.0
GT-043,A1,D3_contextualizacion,1.0
GT-043,A1,D3_metodo_detallado,0.0
GT-043,A1,D3_resultados_concretos,1.0
GT-043,A1,D4_consistencia,2.0
GT-043,A1,no_evaluable,0.0
GT-044,A1,D1_imryd_conclusiones,1.0
GT-044,A1,D1_imryd_metodologia,1.0
GT-044,A1,D1_imryd_objetivo,1.0
GT-044,A1,D1_imryd_resultados,1.0
GT-044,A1,D1_orden_logico,1.0
GT-044,A1,D2_coherencia,3.0
GT-044,A1,D3_conclusion_responde,1.0
GT-044,A1,D3_contextualizacion,1.0
GT-044,A1,D3_metodo_detallado,1.0
GT-044,A1,D3_resultados_concretos,1.0
GT-044,A1,D4_consistencia,3.0
GT-044,A1,no_evaluable,0.0
GT-045,A1,D1_imryd_conclusiones,0.0
GT-045,A1,D1_imryd_metodologia,1.0
GT-045,A1,D1_imryd_objetivo,1.0
GT-045,A1,D1_imryd_resultados,1.0
GT-045,A1,D1_orden_logico,1.0
GT-045,A1,D2_coherencia,3.0
GT-045,A1,D3_conclusion_responde,0.0
GT-045,A1,D3_contextualizacion,0.0
GT-045,A1,D3_metodo_detallado,1.0
GT-045,A1,D3_resultados_concretos,1.0
GT-045,A1,D4_consistencia,2.0
GT-045,A1,no_evaluable,0.0
GT-046,A1,D1_imryd_conclusiones,1.0
GT-046,A1,D1_imryd_metodologia,1.0
GT-046,A1,D1_imryd_objetivo,1.0
GT-046,A1,D1_imryd_resultados,1.0
GT-046,A1,D1_orden_logico,1.0
GT-046,A1,D2_coherencia,2.0
GT-046,A1,D3_conclusion_responde,0.0
GT-046,A1,D3_contextualizacion,1.0
GT-046,A1,D3_metodo_detallado,1.0
GT-046,A1,D3_resultados_concretos,1.0
GT-046,A1,D4_consistencia,2.0
GT-046,A1,no_evaluable,0.0
GT-047,A1,D1_imryd_conclusiones,0.0
GT-047,A1,D1_imryd_metodologia,1.0
GT-047,A1,D1_imryd_objetivo,1.0
GT-047,A1,D1_imryd_resultados,1.0
GT-047,A1,D1_orden_logico,1.0
GT-047,A1,D2_coherencia,2.0
GT-047,A1,D3_conclusion_responde,0.0
GT-047,A1,D3_contextualizacion,1.0
GT-047,A1,D3_metodo_detallado,1.0
GT-047,A1,D3_resultados_concretos,1.0
GT-047,A1,D4_consistencia,1.0
GT-047,A1,no_evaluable,0.0
GT-048,A1,D1_imryd_conclusiones,1.0
GT-048,A1,D1_imryd_metodologia,1.0
GT-048,A1,D1_imryd_objetivo,1.0
GT-048,A1,D1_imryd_resultados,1.0
GT-048,A1,D1_orden_logico,1.0
GT-048,A1,D2_coherencia,3.0
GT-048,A1,D3_conclusion_responde,1.0
GT-048,A1,D3_contextualizacion,1.0
GT-048,A1,D3_metodo_detallado,1.0
GT-048,A1,D3_resultados_concretos,1.0
GT-048,A1,D4_consistencia,2.0
GT-048,A1,no_evaluable,0.0
GT-049,A1,D1_imryd_conclusiones,0.0
GT-049,A1,D1_imryd_metodologia,1.0
GT-049,A1,D1_imryd_objetivo,1.0
GT-049,A1,D1_imryd_resultados,1.0
GT-049,A1,D1_orden_logico,1.0
GT-049,A1,D2_coherencia,2.0
GT-049,A1,D3_conclusion_responde,0.0
GT-049,A1,D3_contextualizacion,1.0
GT-049,A1,D3_metodo_detallado,1.0
GT-049,A1,D3_resultados_concretos,1.0
GT-049,A1,D4_consistencia,2.0
GT-049,A1,no_evaluable,0.0
GT-050,A1,D1_imryd_conclusiones,1.0
GT-050,A1,D1_imryd_metodologia,1.0
GT-050,A1,D1_imryd_objetivo,1.0
GT-050,A1,D1_imryd_resultados,1.0
GT-050,A1,D1_orden_logico,1.0
GT-050,A1,D2_coherencia,4.0
GT-050,A1,D3_conclusion_responde,1.0
GT-050,A1,D3_contextualizacion,1.0
GT-050,A1,D3_metodo_detallado,1.0
GT-050,A1,D3_resultados_concretos,1.0
GT-050,A1,D4_consistencia,3.0
GT-050,A1,no_evaluable,0.0
GT-051,A1,D1_imryd_conclusiones,1.0
GT-051,A1,D1_imryd_metodologia,1.0
GT-051,A1,D1_imryd_objetivo,1.0
GT-051,A1,D1_imryd_resultados,1.0
GT-051,A1,D1_orden_logico,1.0
GT-051,A1,D2_coherencia,2.0
GT-051,A1,D3_conclusion_responde,1.0
GT-051,A1,D3_contextualizacion,1.0
GT-051,A1,D3_metodo_detallado,1.0
GT-051,A1,D3_resultados_concretos,1.0
GT-051,A1,D4_consistencia,2.0
GT-051,A1,no_evaluable,0.0
GT-052,A1,D1_imryd_conclusiones,1.0
GT-052,A1,D1_imryd_metodologia,1.0
GT-052,A1,D1_imryd_objetivo,1.0
GT-052,A1,D1_imryd_resultados,1.0
GT-052,A1,D1_orden_logico,1.0
GT-052,A1,D2_coherencia,3.0
GT-052,A1,D3_conclusion_responde,1.0
GT-052,A1,D3_contextualizacion,1.0
GT-052,A1,D3_metodo_detallado,1.0
GT-052,A1,D3_resultados_concretos,1.0
GT-052,A1,D4_consistencia,2.0
GT-052,A1,no_evaluable,0.0
GT-053,A1,D1_imryd_conclusiones,1.0
GT-053,A1,D1_imryd_metodologia,1.0
GT-053,A1,D1_imryd_objetivo,1.0
GT-053,A1,D1_imryd_resultados,1.0
GT-053,A1,D1_orden_logico,1.0
GT-053,A1,D2_coherencia,3.0
GT-053,A1,D3_conclusion_responde,1.0
